Type,Location,Area,Rooms,Bathrooms,Condition,Air conditioning,Garden,Heating,Furnished,Equipped kitchen,Double glazing,Security system,Terrace,Elevator,Satellite dish,Oven,Mountains views,Internet,Garage,Pool,Concierge,Reinforced Door,Microwave,Fridge,TV,Washing machine,Sea views,Price
2018.6259546477418,4774.929752388742,60,1,1,2707.756455373855,2989.0633037113257,2154.049383563274,2022.8647650748087,2880.4873286678708,2188.485230908747,2563.545798067834,2622.3224248873116,2036.4020959054042,2311.1186436404078,2759.4152095058403,2669.1113316476017,2669.435604601417,2693.9845600963813,2029.349493261817,2190.1705155697396,2915.555421252827,2523.329846860385,2621.446174745147,2759.2855893465994,2884.4859622227714,2755.5135460644674,2601.029856424621,2400.0
2018.6259546477418,2524.0093099216074,140,3,1,2707.756455373855,2989.0633037113257,2154.049383563274,2022.8647650748087,2880.4873286678708,2907.832438011585,2563.545798067834,2622.3224248873116,3119.580498198934,3079.728146215537,2759.4152095058403,2914.276587047083,2669.435604601417,2693.9845600963813,2029.349493261817,2190.1705155697396,2915.555421252827,2523.329846860385,3287.4369840215622,2759.2855893465994,2884.4859622227714,2755.5135460644674,2601.029856424621,2500.0
2018.6259546477418,1885.1307551132516,150,3,3,2848.3612177081895,2989.0633037113257,2154.049383563274,2926.2188699849553,2639.8673529699263,2907.832438011585,3129.13797314546,3001.564328894954,3119.580498198934,2311.1186436404078,2877.274937671967,2914.276587047083,2669.435604601417,3307.7147874181815,3722.8861672498533,2190.1705155697396,2607.1302677686135,3224.6152480763667,3287.4369840215622,2868.1207688159393,2591.3741580542564,2898.918647722785,2601.029856424621,2500.0
4057.1968251733165,3632.6038535896196,180,3,2,2848.3612177081895,2989.0633037113257,2154.049383563274,2926.2188699849553,2639.8673529699263,2907.832438011585,2563.545798067834,2622.3224248873116,3119.580498198934,3079.728146215537,2759.4152095058403,2914.276587047083,2669.435604601417,2693.9845600963813,2029.349493261817,2190.1705155697396,2915.555421252827,2523.329846860385,3287.4369840215622,2868.1207688159393,2591.3741580542564,2898.918647722785,2601.029856424621,2500.0
4057.1968251733165,2935.9023209279844,600,5,3,2848.3612177081895,2989.0633037113257,4327.4335202053035,2926.2188699849553,2880.4873286678708,2907.832438011585,3129.13797314546,3001.564328894954,3119.580498198934,3079.728146215537,2759.4152095058403,2669.1113316476017,2669.435604601417,2693.9845600963813,3722.8861672498533,2190.1705155697396,2915.555421252827,3224.6152480763667,2621.446174745147,2759.2855893465994,2884.4859622227714,2755.5135460644674,2601.029856424621,4000.0
4057.1968251733165,2746.0828294572166,300,3,3,2707.756455373855,2989.0633037113257,4327.4335202053035,2926.2188699849553,2880.4873286678708,2907.832438011585,3129.13797314546,3001.564328894954,3119.580498198934,3079.728146215537,2759.4152095058403,2669.1113316476017,2669.435604601417,2693.9845600963813,3722.8861672498533,2190.1705155697396,2915.555421252827,3224.6152480763667,2621.446174745147,2759.2855893465994,2884.4859622227714,2755.5135460644674,2601.029856424621,2800.0
2018.6259546477418,3632.6038535896196,170,3,2,2707.756455373855,2989.0633037113257,2154.049383563274,2926.2188699849553,2880.4873286678708,2907.832438011585,3129.13797314546,3001.564328894954,3119.580498198934,3079.728146215537,2877.274937671967,2914.276587047083,2669.435604601417,3307.7147874181815,2029.349493261817,2190.1705155697396,2915.555421252827,3224.6152480763667,2621.446174745147,2868.1207688159393,2884.4859622227714,2755.5135460644674,4311.713520529127,3100.0
2018.6259546477418,3632.6038535896196,120,3,3,2707.756455373855,2989.0633037113257,2154.049383563274,2926.2188699849553,2639.8673529699263,2907.832438011585,3129.13797314546,3001.564328894954,3119.580498198934,2311.1186436404078,2877.274937671967,2914.276587047083,4000.172594759347,3307.7147874181815,3722.8861672498533,2190.1705155697396,2607.1302677686135,3224.6152480763667,3287.4369840215622,2868.1207688159393,2591.3741580542564,2898.918647722785,2601.029856424621,5000.0
2018.6259546477418,3632.6038535896196,140,3,3,2707.756455373855,2989.0633037113257,2154.049383563274,2926.2188699849553,2880.4873286678708,2907.832438011585,3129.13797314546,3001.564328894954,3119.580498198934,3079.728146215537,2877.274937671967,2914.276587047083,2669.435604601417,2693.9845600963813,2029.349493261817,2190.1705155697396,2607.1302677686135,3224.6152480763667,2621.446174745147,2868.1207688159393,2884.4859622227714,2755.5135460644674,2601.029856424621,3500.0
2018.6259546477418,3632.6038535896196,90,2,1,2707.756455373855,2989.0633037113257,2154.049383563274,2926.2188699849553,2639.8673529699263,2907.832438011585,3129.13797314546,3001.564328894954,2036.4020959054042,3079.728146215537,2877.274937671967,2914.276587047083,4000.172594759347,3307.7147874181815,2029.349493261817,2190.1705155697396,2607.1302677686135,3224.6152480763667,3287.4369840215622,2868.1207688159393,2591.3741580542564,2898.918647722785,4311.713520529127,3200.0
2018.6259546477418,2746.0828294572166,400,4,3,2848.3612177081895,2989.0633037113257,4327.4335202053035,2926.2188699849553,2880.4873286678708,2907.832438011585,3129.13797314546,3001.564328894954,3119.580498198934,3079.728146215537,2759.4152095058403,2914.276587047083,2669.435604601417,2693.9845600963813,3722.8861672498533,2190.1705155697396,2915.555421252827,2523.329846860385,3287.4369840215622,2759.2855893465994,2884.4859622227714,2898.918647722785,2601.029856424621,5000.0
4057.1968251733165,3307.0300943905836,268,3,2,2848.3612177081895,2989.0633037113257,4327.4335202053035,2926.2188699849553,2880.4873286678708,2907.832438011585,3129.13797314546,3001.564328894954,3119.580498198934,2311.1186436404078,2759.4152095058403,2669.1113316476017,2669.435604601417,3307.7147874181815,3722.8861672498533,2190.1705155697396,2607.1302677686135,2523.329846860385,2621.446174745147,2759.2855893465994,2884.4859622227714,2755.5135460644674,2601.029856424621,3700.0
2018.6259546477418,3632.6038535896196,120,2,2,2848.3612177081895,2989.0633037113257,2154.049383563274,2022.8647650748087,2880.4873286678708,2907.832438011585,2563.545798067834,2622.3224248873116,2036.4020959054042,3079.728146215537,2759.4152095058403,2914.276587047083,2669.435604601417,2693.9845600963813,2029.349493261817,2190.1705155697396,2915.555421252827,2523.329846860385,3287.4369840215622,2759.2855893465994,2884.4859622227714,2755.5135460644674,2601.029856424621,2800.0
2018.6259546477418,1885.1307551132516,150,3,1,2707.756455373855,2989.0633037113257,2154.049383563274,2022.8647650748087,2880.4873286678708,2188.485230908747,2563.545798067834,2622.3224248873116,2036.4020959054042,2311.1186436404078,2759.4152095058403,2669.1113316476017,2669.435604601417,2693.9845600963813,2029.349493261817,2190.1705155697396,2915.555421252827,2523.329846860385,2621.446174745147,2759.2855893465994,2884.4859622227714,2755.5135460644674,2601.029856424621,1900.0
4057.1968251733165,2020.892469527973,120,2,1,2848.3612177081895,2989.0633037113257,2154.049383563274,2926.2188699849553,2639.8673529699263,2188.485230908747,2563.545798067834,2622.3224248873116,3119.580498198934,3079.728146215537,2759.4152095058403,2914.276587047083,2669.435604601417,2693.9845600963813,2029.349493261817,2190.1705155697396,2915.555421252827,2523.329846860385,2621.446174745147,2868.1207688159393,2591.3741580542564,2898.918647722785,2601.029856424621,1400.0
4057.1968251733165,6048.090962123205,120,2,2,2707.756455373855,2989.0633037113257,2154.049383563274,2926.2188699849553,2880.4873286678708,2907.832438011585,2563.545798067834,2622.3224248873116,2036.4020959054042,3079.728146215537,2759.4152095058403,2914.276587047083,2669.435604601417,2693.9845600963813,2029.349493261817,2190.1705155697396,2607.1302677686135,3224.6152480763667,2621.446174745147,2868.1207688159393,2884.4859622227714,2755.5135460644674,4311.713520529127,2500.0
2018.6259546477418,2524.0093099216074,150,3,2,2848.3612177081895,2989.0633037113257,2154.049383563274,2926.2188699849553,2880.4873286678708,2907.832438011585,2563.545798067834,2622.3224248873116,3119.580498198934,2311.1186436404078,2759.4152095058403,2669.1113316476017,2669.435604601417,2693.9845600963813,3722.8861672498533,2190.1705155697396,2915.555421252827,2523.329846860385,2621.446174745147,2759.2855893465994,2884.4859622227714,2755.5135460644674,2601.029856424621,2200.0
2018.6259546477418,4774.929752388742,220,3,3,2707.756455373855,2989.0633037113257,2154.049383563274,2022.8647650748087,2880.4873286678708,2907.832438011585,2563.545798067834,2622.3224248873116,3119.580498198934,3079.728146215537,2877.274937671967,2914.276587047083,2669.435604601417,2693.9845600963813,2029.349493261817,5276.6983167729895,2915.555421252827,3224.6152480763667,3287.4369840215622,2868.1207688159393,2884.4859622227714,2755.5135460644674,2601.029856424621,3300.0
4057.1968251733165,5540.7322299852485,250,4,2,2848.3612177081895,2989.0633037113257,4327.4335202053035,2926.2188699849553,2639.8673529699263,2907.832438011585,2563.545798067834,3001.564328894954,3119.580498198934,3079.728146215537,2877.274937671967,2914.276587047083,2669.435604601417,3307.7147874181815,2029.349493261817,2190.1705155697396,2915.555421252827,2523.329846860385,3287.4369840215622,2868.1207688159393,2591.3741580542564,2898.918647722785,4311.713520529127,5500.0
4057.1968251733165,4774.929752388742,150,3,1,2707.756455373855,2989.0633037113257,2154.049383563274,2022.8647650748087,2880.4873286678708,2907.832438011585,2563.545798067834,2622.3224248873116,2036.4020959054042,3079.728146215537,2759.4152095058403,2914.276587047083,2669.435604601417,2693.9845600963813,2029.349493261817,2190.1705155697396,2915.555421252827,2523.329846860385,3287.4369840215622,2759.2855893465994,2884.4859622227714,2755.5135460644674,2601.029856424621,2600.0
4057.1968251733165,1732.519341066538,200,3,1,2848.3612177081895,1812.1659673520412,2154.049383563274,2022.8647650748087,2880.4873286678708,2907.832438011585,2563.545798067834,2622.3224248873116,2036.4020959054042,3079.728146215537,2759.4152095058403,2669.1113316476017,2669.435604601417,2693.9845600963813,2029.349493261817,2190.1705155697396,2915.555421252827,2523.329846860385,2621.446174745147,2759.2855893465994,2884.4859622227714,2755.5135460644674,2601.029856424621,1200.0
2018.6259546477418,1765.8526743998711,110,2,1,2707.756455373855,1812.1659673520412,2154.049383563274,2926.2188699849553,2880.4873286678708,2907.832438011585,2563.545798067834,2622.3224248873116,2036.4020959054042,3079.728146215537,2759.4152095058403,2669.1113316476017,2669.435604601417,2693.9845600963813,3722.8861672498533,2190.1705155697396,2915.555421252827,2523.329846860385,2621.446174745147,2759.2855893465994,2884.4859622227714,2755.5135460644674,2601.029856424621,1250.0
4057.1968251733165,2935.9023209279844,1500,4,3,2848.3612177081895,2989.0633037113257,4327.4335202053035,2926.2188699849553,2880.4873286678708,2907.832438011585,2563.545798067834,2622.3224248873116,3119.580498198934,3079.728146215537,2759.4152095058403,2669.1113316476017,2669.435604601417,2693.9845600963813,2029.349493261817,2190.1705155697396,2915.555421252827,2523.329846860385,2621.446174745147,2759.2855893465994,2884.4859622227714,2755.5135460644674,2601.029856424621,3800.0
2018.6259546477418,1791.9290590184842,85,2,1,2707.756455373855,2989.0633037113257,2154.049383563274,2926.2188699849553,2880.4873286678708,2907.832438011585,2563.545798067834,3001.564328894954,2036.4020959054042,3079.728146215537,2759.4152095058403,2669.1113316476017,2669.435604601417,2693.9845600963813,2029.349493261817,2190.1705155697396,2915.555421252827,2523.329846860385,2621.446174745147,2759.2855893465994,2884.4859622227714,2755.5135460644674,2601.029856424621,1210.0
4057.1968251733165,3632.6038535896196,170,3,2,2848.3612177081895,2989.0633037113257,4327.4335202053035,2926.2188699849553,2880.4873286678708,2907.832438011585,3129.13797314546,3001.564328894954,3119.580498198934,3079.728146215537,2877.274937671967,2914.276587047083,2669.435604601417,3307.7147874181815,3722.8861672498533,2190.1705155697396,2915.555421252827,3224.6152480763667,2621.446174745147,2759.2855893465994,2884.4859622227714,2755.5135460644674,2601.029856424621,4000.0
2018.6259546477418,4774.929752388742,150,4,2,2848.3612177081895,2989.0633037113257,2154.049383563274,2926.2188699849553,2639.8673529699263,2907.832438011585,3129.13797314546,3001.564328894954,3119.580498198934,2311.1186436404078,2759.4152095058403,2914.276587047083,4000.172594759347,3307.7147874181815,3722.8861672498533,2190.1705155697396,2607.1302677686135,3224.6152480763667,3287.4369840215622,2868.1207688159393,2591.3741580542564,2898.918647722785,2601.029856424621,4000.0
4057.1968251733165,3307.0300943905836,600,7,4,2707.756455373855,2989.0633037113257,4327.4335202053035,2926.2188699849553,2880.4873286678708,2907.832438011585,3129.13797314546,3001.564328894954,3119.580498198934,3079.728146215537,2877.274937671967,2914.276587047083,2669.435604601417,3307.7147874181815,3722.8861672498533,5276.6983167729895,2915.555421252827,3224.6152480763667,2621.446174745147,2759.2855893465994,2884.4859622227714,2755.5135460644674,2601.029856424621,5500.0
2018.6259546477418,1178.1546966608528,102,2,1,2707.756455373855,2989.0633037113257,2154.049383563274,2926.2188699849553,2880.4873286678708,2907.832438011585,2563.545798067834,2622.3224248873116,3119.580498198934,2311.1186436404078,2759.4152095058403,2669.1113316476017,2669.435604601417,2693.9845600963813,2029.349493261817,2190.1705155697396,2607.1302677686135,2523.329846860385,2621.446174745147,2759.2855893465994,2884.4859622227714,2755.5135460644674,2601.029856424621,1000.0
2018.6259546477418,1369.3415126970106,100,2,1,2848.3612177081895,1812.1659673520412,2154.049383563274,2926.2188699849553,2880.4873286678708,2907.832438011585,2563.545798067834,2622.3224248873116,3119.580498198934,2311.1186436404078,2759.4152095058403,2669.1113316476017,4000.172594759347,2693.9845600963813,2029.349493261817,2190.1705155697396,2607.1302677686135,2523.329846860385,2621.446174745147,2759.2855893465994,2884.4859622227714,2755.5135460644674,2601.029856424621,950.0
4057.1968251733165,1667.1514326660447,250,5,4,2848.3612177081895,2989.0633037113257,4327.4335202053035,2926.2188699849553,2639.8673529699263,2907.832438011585,2563.545798067834,3001.564328894954,3119.580498198934,3079.728146215537,2759.4152095058403,2914.276587047083,2669.435604601417,2693.9845600963813,2029.349493261817,5276.6983167729895,2607.1302677686135,2523.329846860385,3287.4369840215622,2868.1207688159393,2591.3741580542564,2898.918647722785,2601.029856424621,3000.0
2018.6259546477418,1201.2115491354714,100,2,1,2848.3612177081895,1812.1659673520412,2154.049383563274,2022.8647650748087,2880.4873286678708,2907.832438011585,2563.545798067834,2622.3224248873116,2036.4020959054042,3079.728146215537,2759.4152095058403,2669.1113316476017,2669.435604601417,2693.9845600963813,2029.349493261817,2190.1705155697396,2915.555421252827,2523.329846860385,2621.446174745147,2759.2855893465994,2884.4859622227714,2755.5135460644674,2601.029856424621,700.0
2018.6259546477418,1369.3415126970106,65,1,1,2848.3612177081895,1812.1659673520412,2154.049383563274,2926.2188699849553,2880.4873286678708,2907.832438011585,2563.545798067834,2622.3224248873116,2036.4020959054042,3079.728146215537,2759.4152095058403,2669.1113316476017,2669.435604601417,2693.9845600963813,3722.8861672498533,2190.1705155697396,2915.555421252827,2523.329846860385,2621.446174745147,2759.2855893465994,2884.4859622227714,2755.5135460644674,2601.029856424621,1000.0
2018.6259546477418,1907.316963822208,122,3,1,2707.756455373855,1812.1659673520412,2154.049383563274,2926.2188699849553,2880.4873286678708,2907.832438011585,2563.545798067834,2622.3224248873116,2036.4020959054042,3079.728146215537,2759.4152095058403,2669.1113316476017,2669.435604601417,2693.9845600963813,2029.349493261817,2190.1705155697396,2915.555421252827,2523.329846860385,2621.446174745147,2759.2855893465994,2884.4859622227714,2755.5135460644674,2601.029856424621,1350.0
2018.6259546477418,4774.929752388742,352,1,2,2848.3612177081895,2989.0633037113257,2154.049383563274,2926.2188699849553,2880.4873286678708,2907.832438011585,3129.13797314546,3001.564328894954,2036.4020959054042,2311.1186436404078,2759.4152095058403,2669.1113316476017,2669.435604601417,2693.9845600963813,3722.8861672498533,2190.1705155697396,2915.555421252827,2523.329846860385,2621.446174745147,2759.2855893465994,2884.4859622227714,2755.5135460644674,2601.029856424621,8200.0
2018.6259546477418,4597.942571586392,90,1,1,2848.3612177081895,2989.0633037113257,4327.4335202053035,2926.2188699849553,2639.8673529699263,2907.832438011585,3129.13797314546,3001.564328894954,3119.580498198934,2311.1186436404078,2877.274937671967,2914.276587047083,4000.172594759347,3307.7147874181815,3722.8861672498533,5276.6983167729895,2607.1302677686135,3224.6152480763667,3287.4369840215622,2868.1207688159393,2591.3741580542564,2898.918647722785,4311.713520529127,1250.0
2018.6259546477418,3974.9320721093495,70,1,1,2707.756455373855,2989.0633037113257,4327.4335202053035,2926.2188699849553,2639.8673529699263,2907.832438011585,3129.13797314546,3001.564328894954,3119.580498198934,2311.1186436404078,2877.274937671967,2914.276587047083,4000.172594759347,3307.7147874181815,3722.8861672498533,5276.6983167729895,2607.1302677686135,3224.6152480763667,3287.4369840215622,2868.1207688159393,2591.3741580542564,2898.918647722785,4311.713520529127,1350.0
2018.6259546477418,2746.0828294572166,115,2,1,2707.756455373855,2989.0633037113257,2154.049383563274,2926.2188699849553,2880.4873286678708,2907.832438011585,2563.545798067834,2622.3224248873116,3119.580498198934,2311.1186436404078,2759.4152095058403,2669.1113316476017,2669.435604601417,2693.9845600963813,3722.8861672498533,2190.1705155697396,2915.555421252827,2523.329846860385,2621.446174745147,2759.2855893465994,2884.4859622227714,2755.5135460644674,2601.029856424621,1500.0
4057.1968251733165,1667.1514326660447,120,2,1,2848.3612177081895,2989.0633037113257,2154.049383563274,2926.2188699849553,2639.8673529699263,2907.832438011585,2563.545798067834,2622.3224248873116,3119.580498198934,3079.728146215537,2877.274937671967,2914.276587047083,2669.435604601417,2693.9845600963813,3722.8861672498533,2190.1705155697396,2915.555421252827,2523.329846860385,3287.4369840215622,2868.1207688159393,2591.3741580542564,2898.918647722785,2601.029856424621,1200.0
4057.1968251733165,2739.2261387310214,575,7,3,2848.3612177081895,2989.0633037113257,4327.4335202053035,2926.2188699849553,2880.4873286678708,2907.832438011585,2563.545798067834,3001.564328894954,3119.580498198934,3079.728146215537,2759.4152095058403,2914.276587047083,2669.435604601417,2693.9845600963813,3722.8861672498533,5276.6983167729895,2915.555421252827,3224.6152480763667,2621.446174745147,2759.2855893465994,2884.4859622227714,2755.5135460644674,2601.029856424621,6500.0
2018.6259546477418,2524.0093099216074,120,2,2,2848.3612177081895,2989.0633037113257,2154.049383563274,2926.2188699849553,2639.8673529699263,2907.832438011585,2563.545798067834,2622.3224248873116,3119.580498198934,3079.728146215537,2759.4152095058403,2914.276587047083,2669.435604601417,3307.7147874181815,2029.349493261817,2190.1705155697396,2915.555421252827,3224.6152480763667,3287.4369840215622,2868.1207688159393,2591.3741580542564,2898.918647722785,2601.029856424621,2250.0
2018.6259546477418,3632.6038535896196,80,1,1,2848.3612177081895,2989.0633037113257,2154.049383563274,2926.2188699849553,2639.8673529699263,2907.832438011585,2563.545798067834,2622.3224248873116,3119.580498198934,3079.728146215537,2877.274937671967,2914.276587047083,2669.435604601417,2693.9845600963813,2029.349493261817,2190.1705155697396,2915.555421252827,3224.6152480763667,3287.4369840215622,2759.2855893465994,2884.4859622227714,2755.5135460644674,2601.029856424621,1800.0
4057.1968251733165,5700.780464185596,400,3,3,2707.756455373855,2989.0633037113257,4327.4335202053035,2926.2188699849553,2880.4873286678708,2907.832438011585,3129.13797314546,2622.3224248873116,3119.580498198934,3079.728146215537,2877.274937671967,2914.276587047083,2669.435604601417,2693.9845600963813,3722.8861672498533,2190.1705155697396,2915.555421252827,3224.6152480763667,3287.4369840215622,2759.2855893465994,2884.4859622227714,2755.5135460644674,2601.029856424621,5000.0
4057.1968251733165,3632.6038535896196,250,3,2,2848.3612177081895,2989.0633037113257,2154.049383563274,2926.2188699849553,2639.8673529699263,2907.832438011585,3129.13797314546,2622.3224248873116,3119.580498198934,3079.728146215537,2877.274937671967,2914.276587047083,4000.172594759347,2693.9845600963813,2029.349493261817,2190.1705155697396,2915.555421252827,3224.6152480763667,3287.4369840215622,2868.1207688159393,2591.3741580542564,2898.918647722785,2601.029856424621,3000.0
2018.6259546477418,3632.6038535896196,140,3,2,2848.3612177081895,2989.0633037113257,2154.049383563274,2926.2188699849553,2639.8673529699263,2907.832438011585,3129.13797314546,3001.564328894954,3119.580498198934,3079.728146215537,2877.274937671967,2914.276587047083,4000.172594759347,3307.7147874181815,2029.349493261817,2190.1705155697396,2915.555421252827,3224.6152480763667,3287.4369840215622,2868.1207688159393,2591.3741580542564,2898.918647722785,4311.713520529127,4800.0
4057.1968251733165,1735.8685310857063,250,3,1,2848.3612177081895,2989.0633037113257,4327.4335202053035,2926.2188699849553,2639.8673529699263,2907.832438011585,2563.545798067834,2622.3224248873116,3119.580498198934,3079.728146215537,2759.4152095058403,2914.276587047083,2669.435604601417,2693.9845600963813,3722.8861672498533,2190.1705155697396,2915.555421252827,2523.329846860385,2621.446174745147,2759.2855893465994,2884.4859622227714,2898.918647722785,2601.029856424621,4500.0
2018.6259546477418,4774.929752388742,130,2,1,2848.3612177081895,2989.0633037113257,2154.049383563274,2926.2188699849553,2639.8673529699263,2907.832438011585,2563.545798067834,2622.3224248873116,3119.580498198934,3079.728146215537,2759.4152095058403,2914.276587047083,2669.435604601417,2693.9845600963813,3722.8861672498533,2190.1705155697396,2915.555421252827,2523.329846860385,2621.446174745147,2759.2855893465994,2884.4859622227714,2898.918647722785,2601.029856424621,5500.0
2018.6259546477418,3632.6038535896196,120,1,1,2848.3612177081895,2989.0633037113257,2154.049383563274,2022.8647650748087,2880.4873286678708,2907.832438011585,2563.545798067834,2622.3224248873116,2036.4020959054042,3079.728146215537,2759.4152095058403,2914.276587047083,2669.435604601417,2693.9845600963813,2029.349493261817,2190.1705155697396,2915.555421252827,2523.329846860385,3287.4369840215622,2759.2855893465994,2884.4859622227714,2755.5135460644674,2601.029856424621,2100.0
2018.6259546477418,5540.7322299852485,90,1,1,2848.3612177081895,2989.0633037113257,2154.049383563274,2926.2188699849553,2880.4873286678708,2907.832438011585,2563.545798067834,2622.3224248873116,3119.580498198934,3079.728146215537,2759.4152095058403,2669.1113316476017,2669.435604601417,2693.9845600963813,2029.349493261817,2190.1705155697396,2915.555421252827,2523.329846860385,2621.446174745147,2759.2855893465994,2884.4859622227714,2755.5135460644674,2601.029856424621,2000.0
4057.1968251733165,2548.410849187867,600,3,3,2848.3612177081895,2989.0633037113257,4327.4335202053035,2022.8647650748087,2639.8673529699263,2907.832438011585,3129.13797314546,2622.3224248873116,3119.580498198934,3079.728146215537,2877.274937671967,2914.276587047083,2669.435604601417,3307.7147874181815,3722.8861672498533,5276.6983167729895,2915.555421252827,2523.329846860385,3287.4369840215622,2868.1207688159393,2591.3741580542564,2898.918647722785,4311.713520529127,2000.0
2018.6259546477418,1033.019242179297,120,2,1,2707.756455373855,1812.1659673520412,2154.049383563274,2926.2188699849553,2880.4873286678708,2188.485230908747,2563.545798067834,3001.564328894954,2036.4020959054042,2311.1186436404078,2759.4152095058403,2669.1113316476017,2669.435604601417,2693.9845600963813,3722.8861672498533,2190.1705155697396,2607.1302677686135,3224.6152480763667,2621.446174745147,2759.2855893465994,2884.4859622227714,2755.5135460644674,2601.029856424621,950.0
2018.6259546477418,1379.1446304547892,145,3,2,2848.3612177081895,2989.0633037113257,2154.049383563274,2926.2188699849553,2880.4873286678708,2907.832438011585,2563.545798067834,3001.564328894954,3119.580498198934,2311.1186436404078,2759.4152095058403,2669.1113316476017,2669.435604601417,2693.9845600963813,3722.8861672498533,2190.1705155697396,2607.1302677686135,2523.329846860385,2621.446174745147,2759.2855893465994,2884.4859622227714,2755.5135460644674,2601.029856424621,1250.0
2018.6259546477418,1399.1860077332046,90,3,1,2848.3612177081895,2989.0633037113257,2154.049383563274,2022.8647650748087,2639.8673529699263,2907.832438011585,2563.545798067834,2622.3224248873116,2036.4020959054042,3079.728146215537,2877.274937671967,2914.276587047083,2669.435604601417,2693.9845600963813,2029.349493261817,2190.1705155697396,2915.555421252827,2523.329846860385,2621.446174745147,2868.1207688159393,2884.4859622227714,2898.918647722785,2601.029856424621,700.0
4057.1968251733165,6048.090962123205,300,2,1,2848.3612177081895,2989.0633037113257,4327.4335202053035,2926.2188699849553,2880.4873286678708,2907.832438011585,3129.13797314546,2622.3224248873116,3119.580498198934,3079.728146215537,2877.274937671967,2914.276587047083,2669.435604601417,2693.9845600963813,3722.8861672498533,2190.1705155697396,2915.555421252827,3224.6152480763667,2621.446174745147,2759.2855893465994,2884.4859622227714,2755.5135460644674,4311.713520529127,5500.0
2018.6259546477418,4119.343585360367,300,3,2,2848.3612177081895,1812.1659673520412,2154.049383563274,2022.8647650748087,2880.4873286678708,2907.832438011585,2563.545798067834,2622.3224248873116,2036.4020959054042,3079.728146215537,2759.4152095058403,2669.1113316476017,2669.435604601417,2693.9845600963813,2029.349493261817,5276.6983167729895,2915.555421252827,2523.329846860385,2621.446174745147,2759.2855893465994,2884.4859622227714,2755.5135460644674,2601.029856424621,8000.0
2018.6259546477418,1369.3415126970106,90,1,1,2707.756455373855,2989.0633037113257,2154.049383563274,2926.2188699849553,2880.4873286678708,2907.832438011585,2563.545798067834,2622.3224248873116,2036.4020959054042,2311.1186436404078,2759.4152095058403,2669.1113316476017,2669.435604601417,2693.9845600963813,3722.8861672498533,2190.1705155697396,2915.555421252827,2523.329846860385,2621.446174745147,2759.2855893465994,2884.4859622227714,2755.5135460644674,2601.029856424621,1000.0
2018.6259546477418,1246.5038682133077,100,2,1,2848.3612177081895,2989.0633037113257,2154.049383563274,2022.8647650748087,2639.8673529699263,2907.832438011585,3129.13797314546,2622.3224248873116,3119.580498198934,3079.728146215537,2877.274937671967,2914.276587047083,2669.435604601417,2693.9845600963813,2029.349493261817,2190.1705155697396,2915.555421252827,3224.6152480763667,3287.4369840215622,2868.1207688159393,2591.3741580542564,2898.918647722785,2601.029856424621,800.0
2018.6259546477418,1634.1057190443223,45,1,1,2848.3612177081895,2989.0633037113257,2154.049383563274,2926.2188699849553,2880.4873286678708,2188.485230908747,2563.545798067834,3001.564328894954,2036.4020959054042,2311.1186436404078,2759.4152095058403,2669.1113316476017,2669.435604601417,2693.9845600963813,2029.349493261817,2190.1705155697396,2915.555421252827,2523.329846860385,2621.446174745147,2759.2855893465994,2884.4859622227714,2755.5135460644674,2601.029856424621,1100.0
2018.6259546477418,1885.1307551132516,100,2,1,2707.756455373855,1812.1659673520412,2154.049383563274,2022.8647650748087,2880.4873286678708,2188.485230908747,2563.545798067834,2622.3224248873116,3119.580498198934,3079.728146215537,2759.4152095058403,2669.1113316476017,2669.435604601417,2693.9845600963813,2029.349493261817,2190.1705155697396,2915.555421252827,2523.329846860385,2621.446174745147,2759.2855893465994,2884.4859622227714,2755.5135460644674,2601.029856424621,850.0
2018.6259546477418,3632.6038535896196,100,1,1,2848.3612177081895,2989.0633037113257,2154.049383563274,2926.2188699849553,2639.8673529699263,2907.832438011585,3129.13797314546,3001.564328894954,3119.580498198934,3079.728146215537,2877.274937671967,2914.276587047083,4000.172594759347,3307.7147874181815,2029.349493261817,2190.1705155697396,2915.555421252827,3224.6152480763667,2621.446174745147,2868.1207688159393,2591.3741580542564,2898.918647722785,2601.029856424621,2100.0
4057.1968251733165,2746.0828294572166,250,3,3,2848.3612177081895,2989.0633037113257,4327.4335202053035,2926.2188699849553,2880.4873286678708,2907.832438011585,3129.13797314546,3001.564328894954,3119.580498198934,3079.728146215537,2759.4152095058403,2914.276587047083,2669.435604601417,2693.9845600963813,3722.8861672498533,2190.1705155697396,2915.555421252827,3224.6152480763667,2621.446174745147,2759.2855893465994,2884.4859622227714,2755.5135460644674,2601.029856424621,2600.0
4057.1968251733165,4774.929752388742,1300,5,5,2707.756455373855,2989.0633037113257,4327.4335202053035,2926.2188699849553,2880.4873286678708,2907.832438011585,2563.545798067834,2622.3224248873116,3119.580498198934,3079.728146215537,2877.274937671967,2914.276587047083,2669.435604601417,2693.9845600963813,3722.8861672498533,5276.6983167729895,2915.555421252827,3224.6152480763667,2621.446174745147,2759.2855893465994,2884.4859622227714,2755.5135460644674,2601.029856424621,20000.0
